url,price,title
https://www.olx.com.pk/item/apple-magic-trackpad-IDWfiLX.html,"Rs 4,000",Apple magic trackpad
https://www.olx.com.pk/item/price-on-call-xeon-cpu-e5-2620-2-00ghz-15mb-IDW6w9r.html,Rs 998,Price on call XEON CPU - E5-2620 2.00GHz 15MB
https://www.olx.com.pk/item/dell-tower-model-790-core-i3-2nd-gen-rs-13000-IDW2Ely.html,"Rs 12,500",Dell tower Model 790 Core i3 2nd Gen Rs.13000/-
https://www.olx.com.pk/item/price-on-call-dell-poweredge-r630-1u-rack-server-IDW73nW.html,Rs 90,Price on call Dell Poweredge R630 1u rack server
https://www.olx.com.pk/item/heat-press-machine-IDWcgQl.html,"Rs 23,000",Heat press machine
https://www.olx.com.pk/item/desktop-sata-hard-disk-160-gb-only-rs-900-IDTmZrt.html,Rs 900,Desktop sata hard disk 160 Gb Only Rs-900/=
https://www.olx.com.pk/item/hp-4015-laser-printer-IDWcgSn.html,"Rs 13,000",Hp 4015 laser printer
https://www.olx.com.pk/item/hp-c309-with-kitt-IDWcgTp.html,"Rs 18,500",Hp c309 with kitt..
https://www.olx.com.pk/item/hp-b210-with-kitt-IDWcgRC.html,"Rs 18,500",Hp b210 with kitt..
https://www.olx.com.pk/item/dell-vostro-3350-IDWeGRy.html,"Rs 17,000",DELL vostro 3350
https://www.olx.com.pk/item/sewing-express-your-own-all-of-the-patterns-fabric-and-sewing-tools-IDWeGZs.html,"Rs 2,499","Sewing Express your own, all of the patterns, fabric, and sewing tools"
https://www.olx.com.pk/item/flexable-key-board-IDWeW8m.html,Rs 500,Flexable key board.
https://www.olx.com.pk/item/dell-latitude-e6430-IDWeGXX.html,"Rs 22,500",Dell Latitude E6430
https://www.olx.com.pk/item/branded-vga-cable-IDWfiIh.html,Rs 549,BRANDED Vga cable
https://www.olx.com.pk/item/laptop-core-i5-4th-gen-dell-latitude-rs-28500-IDW7Kjh.html,"Rs 28,500",Laptop core i5 4th Gen Dell latitude Rs-28500/=
https://www.olx.com.pk/item/wdwestern-digital-80gb-hard-disk-IDUOBs8.html,Rs 500,WD(Western Digital) 80gb Hard Disk
https://www.olx.com.pk/item/2-4ghz-8dbi-indoor-omni-directional-antenna-tl-ant2408cl-IDUNreF.html,Rs 500,2.4GHz 8dBi Indoor Omni-directional Antenna TL-ANT2408CL
https://www.olx.com.pk/item/ssd-hard-disk-160-gb-rs-3800-IDTuuzb.html,"Rs 3,800",SSD Hard Disk 160 Gb Rs.3800/-
https://www.olx.com.pk/item/hp-spectre-13-w063nr-ci7-7th-gen-IDW97iB.html,"Rs 1,17,000",HP spectre 13-w063nr Ci7 7th gen
https://www.olx.com.pk/item/dell-tower-work-station-490-only-rs-8500-IDTOYYp.html,"Rs 8,500",*Dell Tower Work station 490 Only Rs-8500/=
https://www.olx.com.pk/item/automatic-roll-up-main-car-garage-gate-door-IDUCI3W.html,"Rs 3,00,000",Automatic Roll up Main Car garage gate/Door
https://www.olx.com.pk/item/zong-4g-lte-mifi-with-65gb-2500month-cash-on-delivery-sim-activation-IDWdi8s.html,"Rs 2,480",Zong 4G LTE Mifi With 65Gb/2500Month +Cash On Delivery Sim Activation
https://www.olx.com.pk/item/usb-mini-wifi-adapter-IDWaVO9.html,Rs 650,USB mini WiFi adapter
https://www.olx.com.pk/item/tp-link-wifi-router-one-month-used-IDWesHr.html,"Rs 1,800",TP link wifi router (one month used)
https://www.olx.com.pk/item/apple-mabook-mmgg2ll-a-ci5-2015-8gb-256-gb-ssd-IDWd2lx.html,"Rs 1,16,000",APPLE mabook MMGG2LL/A Ci5 2015 8GB 256 GB ssd
https://www.olx.com.pk/item/desktop-ram-ddr2-1-gb-module-rs-350-IDTOKI1.html,Rs 350,Desktop Ram DDr2 1 GB module Rs.350/-
https://www.olx.com.pk/item/price-on-call-hp-proliant-dl360p-generation-8-IDW72LD.html,"Rs 9,00,900",Price on call HP ProLiant DL360p Generation 8
https://www.olx.com.pk/item/graphic-card-ati-rage-agp-32mb-IDW9u4N.html,Rs 600,Graphic Card ATI RAGE AGP 32MB
https://www.olx.com.pk/item/dell-19-inch-wide-screen-lcd-rs-3499-IDTthEw.html,"Rs 3,499",Dell 19 inch wide screen LCD Rs.3499/-
https://www.olx.com.pk/item/i3-i5-i7-2nd-generation-branded-motherboard-rs-2700-only-IDTUUIn.html,"Rs 2,700","I3,i5,i7 2nd generation branded motherboard Rs.2700/- only"
https://www.olx.com.pk/item/netgear-prosafe-vpn-firewall-fvs-338-IDWcpLK.html,"Rs 3,200",Netgear Prosafe VPN Firewall FVS 338
https://www.olx.com.pk/item/intel-core-2-quad-q9650-processor-IDW5MsQ.html,"Rs 2,500",Intel Core 2 Quad Q9650 Processor
https://www.olx.com.pk/item/zte-mf636-3g-usb-modem-unlocked-IDUkwPl.html,"Rs 1,650",ZTE MF636 3G USB Modem unlocked
https://www.olx.com.pk/item/graphic-card-emtek-agp-128mb-tv-out-dvi-IDW9tVh.html,Rs 600,Graphic Card (emtek) AGP 128MB TV-Out-DVI
https://www.olx.com.pk/item/sandisk-cruzer-fit-32gb-usb-2-0-flash-pen-drive-mini-genion-brand-IDUkSnT.html,"Rs 1,600",SANDISK Cruzer Fit 32GB USB 2.0 Flash Pen Drive Mini Genion brand
https://www.olx.com.pk/item/adil-electronic-abed-maket-raja-chamber-offes-f2-lahore-IDUyP1Z.html,"Rs 10,000",Adil electronic abed maket raja chamber offes f2 Lahore
https://www.olx.com.pk/item/get-responsive-web-hosting-service-in-very-cheap-price-by-cloudmacways-IDWfiqL.html,"Rs 1,000",Get Responsive Web Hosting Service in Very Cheap Price by CloudMacWays
https://www.olx.com.pk/item/adil-electronic-shop-nambar-f2-abid-market-mazang-lahore-IDUynh7.html,"Rs 13,500",Adil electronic shop nambar F2# abid market mazang lahore
https://www.olx.com.pk/item/zong-4g-bolt-fiber-homeee-IDWdkoL.html,"Rs 2,680",Zong 4G BOLT+ Fiber Homeee
https://www.olx.com.pk/item/zte-mf662-hspa-21mbps-usb-stick-IDUkw4T.html,"Rs 2,600",ZTE MF662 HSPA + 21Mbps USB Stick
https://www.olx.com.pk/item/usb-3-0-pci-e-card-IDUVkzD.html,"Rs 1,200",Usb 3.0 pci e card
https://www.olx.com.pk/item/wi-tribe-ramdan-offer-speed-3mb-rs1199monthly-IDWbiuz.html,Rs 950,"Wi-tribe ""Ramdan Offer"" Speed 3mb Rs1199monthly"
https://www.olx.com.pk/item/dell-computer-in-very-less-price-rs-3000-IDUTYI3.html,"Rs 3,000",Dell computer in very less price Rs.3000/-
https://www.olx.com.pk/item/3d-printer-new-IDW5zf3.html,"Rs 50,000",3D printer new
https://www.olx.com.pk/item/web-base-software-and-attractive-web-design-and-development-IDUYRpX.html,"Rs 15,000",Web base Software and Attractive Web Design and Development
https://www.olx.com.pk/item/computer-power-supply-with-max-dc16amp-output-IDW0Khv.html,Rs 600,Computer power supply with max dc16Amp output
https://www.olx.com.pk/item/-IDUK0Qy.html,"Rs 8,500",اچھی حالت اور ملٹی میڈیا پروجیکٹر دستیاب
https://www.olx.com.pk/item/2-tb-hard-disk-new-hitachi-brand-rs-5999-IDTUUxt.html,"Rs 5,999",2 TB hard disk new Hitachi brand Rs.5999/-
https://www.olx.com.pk/item/desktop-hard-drive-500-gb-rs-2750-only-IDTOKEL.html,"Rs 2,750",Desktop hard drive 500 gb Rs.2750/- only
https://www.olx.com.pk/item/gbt-100f-pvc-card-fusing-machine-IDUUQxI.html,"Rs 75,000",GBT 100F (PVC Card Fusing Machine)
https://www.olx.com.pk/item/complete-pc-set-IDWfij3.html,"Rs 7,000",Complete pc set
https://www.olx.com.pk/item/staff-id-cards-visitor-cards-membership-cards-loyalty-cards-IDWb9n4.html,Rs 50,"Staff ID Cards, Visitor Cards, Membership Cards, Loyalty Cards"
https://www.olx.com.pk/item/epson-stylus-sx535wd-all-in-one-printer-wifi-faster-new-condition-IDUZWPf.html,"Rs 22,000",Epson Stylus Sx535Wd All-In-One Printer Wifi Faster (new condition)
https://www.olx.com.pk/item/ncomputing-xd2-used-devices-available-at-1900-per-device-IDWcIRH.html,"Rs 1,900",Ncomputing XD2 used devices available at 1900 per device
https://www.olx.com.pk/item/adil-electronic-head-office-abid-market-mazang-lahore-IDUwVA7.html,"Rs 20,000",Adil electronic head office abid market mazang lahore
https://www.olx.com.pk/item/hp-laptop-in-good-condition-IDWfhBL.html,"Rs 12,000",Hp laptop in good condition
https://www.olx.com.pk/item/gaming-pc-exchange-possible-with-xbox-360-IDWeAwD.html,"Rs 10,000",Gaming Pc exchange possible with Xbox 360
https://www.olx.com.pk/item/cloud-storage-and-web-hosting-services-by-expert-cloudmacways-IDWfid6.html,"Rs 1,000",Cloud Storage and Web Hosting Services by Expert Cloudmacways
https://www.olx.com.pk/item/graphic-card-nvidia-qudro-fx-128mb-IDW9u37.html,"Rs 1,500",Graphic Card nVIDIA Qudro FX 128MB
https://www.olx.com.pk/item/ptcl-broadband-an1020-25-IDUF6ri.html,Rs 800,Ptcl Broadband An1020_25
https://www.olx.com.pk/item/power-supply-units-psu-of-dell-poweredge-servers-IDWfieA.html,"Rs 18,000",Power Supply Units (PSU) of Dell PowerEdge Servers
https://www.olx.com.pk/item/lg-gp10nw20-8x-dvd-rw-dl-usb-2-0-slim-external-drive-IDUkSqr.html,"Rs 2,650",LG GP10NW20 8x DVD ±RW DL USB 2.0 Slim External Drive
https://www.olx.com.pk/item/ncomputing-thin-clients-l230-at-just-rs-1800-per-device-for-qty-50-pc-IDWbXs5.html,"Rs 1,800",Ncomputing Thin Clients L230 at just Rs 1800 per device for qty 50 pc
https://www.olx.com.pk/item/alienware-17-r3-IDWajrF.html,"Rs 1,85,000",Alienware 17 R3
https://www.olx.com.pk/item/creative-live-cam-sync-hd-720p-webcam-with-built-in-microphone-usb-2-IDUkwBN.html,"Rs 2,200",Creative Live! Cam Sync HD 720p Webcam with Built in Microphone USB 2.
https://www.olx.com.pk/item/computer-power-supply-with-max-dc-18amp-output-branded-IDW0KeI.html,Rs 800,Computer Power Supply with Max DC 18Amp output branded
https://www.olx.com.pk/item/dell-e6420-e5420-e5430-e5520-e5530-e6420-e6430-e6530-6-cell-IDW0dbu.html,"Rs 2,200",Dell E6420 E5420 E5430 E5520 E5530 E6420 E6430 E6530 6 Cell
https://www.olx.com.pk/item/epson-stylus-sx-525wd-all-in-one-fastest-printer-with-color-kit-new-IDUXTEn.html,"Rs 20,000",Epson Stylus SX 525WD All In One Fastest Printer with color kit NEW
https://www.olx.com.pk/item/tp-link-850re-new-IDW5eD4.html,"Rs 3,000",Tp link 850Re New
https://www.olx.com.pk/item/desktop-computer-pentium-d-complete-with-accessories-IDW6YEG.html,"Rs 14,500",Desktop computer (Pentium D) complete with accessories
https://www.olx.com.pk/item/lenovo-4th-generation-touch-notebook-laptop-mrlaptop-IDWcwJD.html,"Rs 27,000",Lenovo 4th generation touch notebook laptop ( MrLaptop )
https://www.olx.com.pk/item/dell-hp-acer-led-and-lcd-IDW30sy.html,"Rs 5,000",Dell hp acer led and lcd
https://www.olx.com.pk/item/alienware-gaming-laptop-grade-a-with-box-IDWbMpx.html,"Rs 1,40,000",Alienware gaming laptop grade A with box
https://www.olx.com.pk/item/zong-4g-cloud-only-in-2450-new-IDUX08h.html,"Rs 2,450",Zong 4g Cloud only in 2450 NEW
https://www.olx.com.pk/item/lightbeam-m5-available-on-hub-computers-IDW6gKe.html,"Rs 5,400",LIGHTBEAM M5 available on HUB Computers
https://www.olx.com.pk/item/zong-4g-cloud-only-in-2500-new-IDUMxxw.html,"Rs 2,500",Zong 4g Cloud only in 2500 NEW
https://www.olx.com.pk/item/dell-charger-used-working-well-110-220-i-put-19-5-o-put-3-to-34amp-IDWfaCF.html,Rs 700,Dell charger used.working well.110 220 i put.19.5 o put.3 to 34amp
https://www.olx.com.pk/item/cisco-router-wap200-IDUsZuI.html,"Rs 3,500",Cisco router WAP200
https://www.olx.com.pk/item/epson-stylus-sx425w-print-scan-copy-allinone-wireless-with-color-kit-IDUM5HQ.html,"Rs 14,000",Epson Stylus SX425w Print Scan Copy AllinOne Wireless With Color Kit
https://www.olx.com.pk/item/adil-electronic-shop-nambar-f2-abid-market-mazang-lahore-IDUCY3J.html,"Rs 15,000",Adil electronic shop nambar F2# abid market mazang lahore
https://www.olx.com.pk/item/lenovo-i5-7th-generation-laptop-just-box-opened-mrlaptop-IDWcsnH.html,"Rs 46,000","Lenovo i5 7th generation laptop, just box opened ( MrLaptop)"
https://www.olx.com.pk/item/gigabyte-gaming-laptop-slim-light-weight-nvidia-gtx-980-8gb-IDWcrF4.html,"Rs 1,40,000",Gigabyte gaming laptop / slim light weight / nvidia gtx 980 8gb
https://www.olx.com.pk/item/lenovo-low-price-5th-generation-laptop-IDWbyLq.html,"Rs 34,000",Lenovo low price 5th generation laptop
https://www.olx.com.pk/item/hp-spectre-x360-notebook-IDW4gQ3.html,"Rs 1,30,000",HP Spectre x360 Notebook
https://www.olx.com.pk/item/epson-d120-printer-5-colour-same-like-a-t60-best-for-sublimation-IDUAVsR.html,"Rs 14,000","Epson d120 Printer (5 Colour) Same like a T60, Best for Sublimation"
https://www.olx.com.pk/item/gaming-laptops-see-pictures-for-details-mrlaptop-IDWe8hb.html,"Rs 1,20,000",Gaming laptops ( see pictures for details ) MrLaptop
https://www.olx.com.pk/item/zong-unlock-with-screen-mf65-for-all-sims-IDTBqY7.html,"Rs 2,000",Zong unlock with screen mf65 for all sims
https://www.olx.com.pk/item/epson-workforce-wf-2530-all-in-one-printer-all-most-new-IDW9uzF.html,"Rs 18,000",Epson WorkForce WF-2530 All-in-One Printer (All most New)
https://www.olx.com.pk/item/iphone-flash-usb-device-3-in-1-IDW9a0Q.html,"Rs 1,999",IPhone Flash Usb Device (3 in 1)
https://www.olx.com.pk/item/latest-epson-tm-t88iv-thermal-pos-printer-with-auto-cutter-IDTNAon.html,"Rs 12,000",Latest Epson TM-T88IV Thermal POS Printer with auto cutter
https://www.olx.com.pk/item/macbook-pro-2015-mf839-retina-brand-new-2-7-8gb-128gbssd-98-cycle-use-IDWcbSe.html,"Rs 97,000",Macbook Pro 2015 mf839 Retina Brand New 2.7/8gb/128gbssd 98 cycle Use
https://www.olx.com.pk/item/assalam-o-alaiqum-friends-selling-msi-gforce-gtx-760-2gb-256-bits-IDUJhuQ.html,"Rs 17,500",Assalam-o-Alaiqum friends Selling MSI Gforce GTX 760 2gb 256 bits
https://www.olx.com.pk/item/routerboard-750gl-new-IDUVEvh.html,"Rs 6,900",Routerboard 750gl NEW
https://www.olx.com.pk/item/score-board-for-counting-IDW5QhI.html,"Rs 20,000",Score Board for counting
https://www.olx.com.pk/item/10-port-usb-hub-for-pc-IDWaH6j.html,Rs 599,10 Port USB Hub for Pc
https://www.olx.com.pk/item/huawei-3g-4g-wifi-multi-sim-working-devices-cash-on-delivery-all-over-IDUHzPo.html,"Rs 1,999",Huawei-3g-4g-wifi multi sim working devices cash on delivery all over
https://www.olx.com.pk/item/mobilink-3g-cloud-in-2500-with-1-month-balance-IDUmlcf.html,"Rs 2,500",Mobilink 3g Cloud In 2500 With 1 Month Balance
https://www.olx.com.pk/item/dell-branded-desktop-acer-box-pack-originel-lcd-full-set-10-by-10-IDWe6QF.html,"Rs 11,500",Dell Branded Desktop & Acer Box Pack Originel LCD full set 10 by 10.
https://www.olx.com.pk/item/mobilink-device-only-in-rs-2500-IDUsZjT.html,"Rs 2,500",Mobilink device only in rs 2500
https://www.olx.com.pk/item/low-price-mix-core-i3-core-i5-laptops-all-fancy-15-6-inch-IDW5Mhb.html,"Rs 16,500","Low price mix core i3 , core i5 laptops / All fancy 15.6 inch"
https://www.olx.com.pk/item/printer-panasonic-IDWdmXA.html,"Rs 6,000",Printer Panasonic
https://www.olx.com.pk/item/lenovo-and-dell-17-inch-laptop-in-core-i5-processor-mrlaptop-IDW73wG.html,"Rs 39,999",Lenovo and dell 17 inch laptop in core i5 processor( MrLaptop)
https://www.olx.com.pk/item/telenor-devices-IDW0sAY.html,"Rs 2,000",Telenor Devices
https://www.olx.com.pk/item/netis-routers-all-models-available-IDUUtVB.html,"Rs 1,200",NETIS Routers All models available
https://www.olx.com.pk/item/hp-xw8400-workstation-best-for-low-budget-gamers-IDUehwj.html,"Rs 10,000",HP XW8400 WORKSTATION Best For Low Budget Gamers
https://www.olx.com.pk/item/sony-fancy-core-i3-laptops-best-for-home-and-office-mrlaptop-IDW7Aa8.html,"Rs 17,000","Sony fancy core i3 laptops ,best for home and office ( MrLaptop)"
https://www.olx.com.pk/item/dell-core-i5-laptops-student-offer-mrlaptop-IDW6UFF.html,"Rs 16,500",Dell core i5 laptops ( student offer ) MrLaptop
https://www.olx.com.pk/item/fiberlink-net-service-contact-number-0-3-2-1-7-8-1-7-7-8-5-IDWcDYG.html,"Rs 1,167","Fiberlink Net Service Contact Number "" 0 3 2 1 - 7 8 1 7 7 8 5 """
https://www.olx.com.pk/item/1-tb-wd-purple-servillance-hard-drive-desktop-IDW61QJ.html,"Rs 6,500",1 Tb WD Purple Servillance Hard Drive Desktop
https://www.olx.com.pk/item/hp-elite-8300-tower-3rd-gen-core-i3-3240-3-40-ghz-power-fully-pc-IDUSaPr.html,"Rs 13,500",HP Elite 8300 Tower 3rd Gen core i3 3240 ( 3.40 GHz ) Power fully PC
https://www.olx.com.pk/item/hdd-sata-docking-station-all-in-one-sata-ide-IDW8T9n.html,"Rs 2,799",HDD Sata Docking Station All In One Sata IDE.
https://www.olx.com.pk/item/hp-i5-elitbook-8gb-ram-IDWcb22.html,"Rs 17,000",Hp i5 ElitBook 8GB Ram
https://www.olx.com.pk/item/lenovo-160-gb-hard-disk-for-laptop-IDWfhKh.html,"Rs 1,800",Lenovo 160 gb hard disk for laptop
https://www.olx.com.pk/item/hp-usb-external-super-drive-IDW8Tfo.html,"Rs 1,999",Hp Usb External Super Drive.
https://www.olx.com.pk/item/hdmi-to-av-conversion-box-and-fy-plug-1320-IDW8Tbv.html,"Rs 3,499",HDMI To AV Conversion BOX and FY Plug. 1320
https://www.olx.com.pk/item/4-tb-seagate-servillance-hard-drive-IDW2UCF.html,"Rs 17,200",4 Tb Seagate Servillance Hard Drive
https://www.olx.com.pk/item/240gb-ssd-kingston-IDWdHZa.html,"Rs 8,500",240gb Ssd Kingston
https://www.olx.com.pk/item/point-of-system-software-pos-software-inventory-management-system-IDWd1HF.html,"Rs 9,999",Point of System Software POS Software || Inventory Management System
https://www.olx.com.pk/item/mini-bluetooth-usb-4-0-IDWdnmX.html,Rs 600,Mini Bluetooth USB 4.0
https://www.olx.com.pk/item/logitech-presenter-r800-green-laser-IDW9kQr.html,"Rs 5,000",Logitech Presenter R800 Green Laser
https://www.olx.com.pk/item/3tb-wd-my-passport-ultra-IDWdI3k.html,"Rs 16,500",3tb Wd My Passport Ultra
https://www.olx.com.pk/item/hp-core-i3-3rd-generation-elite-book-IDWfhL2.html,"Rs 17,500",HP core I3 3rd generation elite book
https://www.olx.com.pk/item/hdmi-splitter-8-port-2k-4k-IDWbJhR.html,"Rs 4,000",HDMI Splitter 8 Port 2k/4k
https://www.olx.com.pk/item/se-software-pos-system-software-for-restaurants-web-development-IDWcyLu.html,"Rs 9,999",SE Software POS System Software for Restaurants // Web Development
https://www.olx.com.pk/item/leptop-model-lenovo-r400-IDWfhMc.html,"Rs 11,000",Leptop model Lenovo R400
https://www.olx.com.pk/item/ez-cast-hdmi-wifi-dongle-hd-1080p-IDW9kM8.html,"Rs 2,300",Ez Cast Hdmi Wifi Dongle Hd 1080p
https://www.olx.com.pk/item/tripod-projector-table-stand-IDW9kRs.html,"Rs 3,500",Tripod Projector Table Stand.
https://www.olx.com.pk/item/4-tb-wd-my-passpot-ultra-IDW2cSJ.html,"Rs 18,800",4 Tb Wd My Passpot Ultra
https://www.olx.com.pk/item/free-web-hosting-web-development-website-design-in-lahore-IDWcyH8.html,"Rs 9,999",Free Web Hosting >> Web Development >> Website Design in Lahore
https://www.olx.com.pk/item/seagate-1tb-hard-disk-IDWfhpk.html,"Rs 2,800",Seagate 1TB Hard Disk
https://www.olx.com.pk/item/dlink-dir-300-150mbps-wifi-router-IDTwIbl.html,Rs 499,Dlink Dir-300 (150Mbps) Wifi Router
https://www.olx.com.pk/item/mujeh-laptop-chahye-IDWdEof.html,"Rs 5,000",Mujeh laptop chahye.
https://www.olx.com.pk/item/corsair-gaming-casing-IDWfhqd.html,"Rs 9,000",Corsair gaming casing
https://www.olx.com.pk/item/xpod-dual-lens-webcam-IDUEGtd.html,Rs 400,XPOD Dual Lens Webcam
https://www.olx.com.pk/item/fiber-cleaver-new-high-quality-with-1-extra-blade-free-IDW63Sj.html,"Rs 10,000",Fiber Cleaver New High Quality With 1 Extra Blade Free
https://www.olx.com.pk/item/vr-glasses-shinecon-IDWfhr0.html,"Rs 1,000",Vr glasses (shinecon)
https://www.olx.com.pk/item/apple-i-phone-6s-battery-IDW5BbD.html,Rs 350,Apple I phone 6s battery.
https://www.olx.com.pk/item/hp-pavilion-x360-2-in-1-13-3-touch-screen-laptop-IDWfhs1.html,"Rs 20,000","HP - Pavilion x360 2-in-1 13.3"" Touch-Screen Laptop"
https://www.olx.com.pk/item/optic-power-meter-tl-512-1310-1550nm-IDWaPpN.html,"Rs 5,500",Optic Power Meter TL-512 1310/1550nm
https://www.olx.com.pk/item/fiber-cleaver-vfl-30km-cleaver-blade-new-brand-IDW6nrp.html,"Rs 12,000",Fiber Cleaver + VFL-30km + Cleaver Blade New Brand
https://www.olx.com.pk/item/cat5e-utp-original-pvc-brand-from-germany-IDWfhsC.html,"Rs 3,200",Cat5e UTP Original Pvc Brand From Germany
https://www.olx.com.pk/item/laptop-originalfujistu-charger-for-lenovo-p500-IDWeFjQ.html,"Rs 15,000",Laptop Original(FUJISTU) Charger For Lenovo P500
https://www.olx.com.pk/item/mircrosoft-surface-3-360-IDWfhtQ.html,"Rs 35,000",Mircrosoft surface 3 360
https://www.olx.com.pk/item/h-drive-seagate-80-160-250-320-gb-IDUNiCg.html,Rs 450,H/drive Seagate 80/160/250/320 Gb
https://www.olx.com.pk/item/dell-inspiron-3847-gaming-pc-IDWfhwB.html,"Rs 65,000",Dell Inspiron 3847 (Gaming PC)
https://www.olx.com.pk/item/sony-laptop-good-condition-IDT6unP.html,"Rs 8,000",Sony laptop good condition
https://www.olx.com.pk/item/casio-dr-120-printing-calculator-IDWb1sb.html,"Rs 2,500",Casio DR 120 printing calculator
https://www.olx.com.pk/item/dell-computer-optiplex-IDWb1zh.html,"Rs 3,500",Dell computer optiplex
https://www.olx.com.pk/item/tp-link-model-tl-sft1005d-IDSPLFt.html,Rs 600,Tp-link model tl-sft1005d
https://www.olx.com.pk/item/sades-sa-708-original-head-phone-IDUHDgn.html,"Rs 2,000",Sades Sa 708 Original Head Phone
https://www.olx.com.pk/item/computer-tabel-good-condition-IDUCDmI.html,"Rs 2,500",Computer Tabel - Good Condition
https://www.olx.com.pk/item/cisco-air-cap1602i-e-k9-aironet-1602i-controller-based-radio-access-po-IDWfhaa.html,"Rs 11,999",Cisco AIR-CAP1602I-E-K9 Aironet 1602i Controller Based Radio Access Po
https://www.olx.com.pk/item/zong-cloud-4g-unlocked-IDW5JVX.html,"Rs 3,100",Zong Cloud 4g Unlocked
https://www.olx.com.pk/item/dell-p4-360-work-station-only-2500-IDWegkG.html,"Rs 2,500",Dell p4 360 work station only 2500
https://www.olx.com.pk/item/unlocked-zong-4g-cloud-IDW7eFB.html,"Rs 3,200",Unlocked Zong 4g Cloud
https://www.olx.com.pk/item/hp-proobook-640-core-i-5-4th-generation-came-from-germny-IDWdvx1.html,"Rs 29,000",Hp Proobook 640 Core I 5 4th Generation came from germny
https://www.olx.com.pk/item/hp-pavilion-15-core-i3-5th-gen-only-2-month-used-neat-nd-clean-IDWbeda.html,"Rs 28,000",Hp pavilion 15 core i3 5th gen only 2 month used neat nd clean
https://www.olx.com.pk/item/dell-inpiron-5010-core-i3-neat-nd-clean-laptop-with-numpad-fixed-pric-IDWeuC2.html,"Rs 13,000",Dell inpiron 5010 core i3 neat nd clean laptop with numpad fixed pric
https://www.olx.com.pk/item/logitech-wireless-keyboard-mouse-set-mk-520-IDTSIS9.html,"Rs 1,950",Logitech wireless Keyboard Mouse set MK 520
https://www.olx.com.pk/item/rii-k12-ultra-slim-mini-wireless-keyboard-with-built-in-touchpad-IDW6wHG.html,"Rs 2,800",Rii K12+ Ultra Slim Mini Wireless Keyboard With Built-in Touchpad
https://www.olx.com.pk/item/epson-printer-with-sublimation-kit-IDWfhhU.html,"Rs 14,500",Epson printer with sublimation kit
https://www.olx.com.pk/item/hp-split-x2-corei5-4th-gen-tablet-plus-laptop-came-from-u-s-IDWdF9F.html,"Rs 33,000",Hp split x2 corei5 4th gen tablet plus laptop came from u.s.
https://www.olx.com.pk/item/logitech-wireless-keyboard-mouse-fully-multimedia-IDUyIZy.html,"Rs 1,600",Logitech Wireless keyboard mouse fully multimedia
https://www.olx.com.pk/item/macbook-air-mid-2013-IDW7kW8.html,"Rs 55,000",MacBook Air mid 2013
https://www.olx.com.pk/item/apple-lcd-power-and-display-adapter-IDWaZ6g.html,"Rs 1,000",Apple lcd power and display adapter
https://www.olx.com.pk/item/wireless-bluetooth-keyboard-with-trackpad-IDW0lZk.html,"Rs 1,777",Wireless Bluetooth keyboard with trackpad
https://www.olx.com.pk/item/mac-mini-late-2011-with-tackpad-and-wirless-keyboard-IDUYkdl.html,"Rs 45,000",Mac mini late 2011 with tackpad and wirless keyboard
https://www.olx.com.pk/item/zong-4g-wifi-usb-cloud-discount-offer-IDW8xj7.html,Rs 790,ZonG 4g WiFi USB cloud discount offer
https://www.olx.com.pk/item/hard-disk-ata-IDWfhmc.html,Rs 400,Hard disk (ATA)
https://www.olx.com.pk/item/zong-4g-lte-usb-chargeable-cloud-available-with-1year-warranty-IDW9cW4.html,Rs 799,ZonG 4G LTE USB & chargeable cloud available with 1year warranty
https://www.olx.com.pk/item/full-hd-mp5-car-led-monitor-media-player-10-10-IDWfgV5.html,"Rs 3,200",Full HD MP5 Car LED Monitor Media Player 10/10
https://www.olx.com.pk/item/core-i3-pakg-for-gaming-IDWcYss.html,"Rs 6,000",Core i3 pakg for gaming
https://www.olx.com.pk/item/macbook-pro-retina-air-orignal-power-adapter-megasafe-2-IDUZs9F.html,"Rs 4,500","Macbook pro retina,air orignal power adapter megasafe 2"
https://www.olx.com.pk/item/antec-80-750w-gaming-power-supply-IDWff6K.html,"Rs 5,500",Antec 80+ 750W Gaming Power Supply
https://www.olx.com.pk/item/copprr-based-intel-heatsink-fan-for-intel-sockets-IDUXJGl.html,Rs 999,Copprr Based Intel Heatsink Fan for Intel sockets
https://www.olx.com.pk/item/lenovo-g580-core-i5-3rd-geneation-IDW5AIg.html,"Rs 25,500",Lenovo g580 core i5 3rd geneation
https://www.olx.com.pk/item/hp-core-i3-4th-generation-IDWfgZM.html,"Rs 26,000",Hp Core i3 4th Generation
https://www.olx.com.pk/item/dell-pc-computers-core-2-duo-and-quad-core-IDWaY2b.html,"Rs 10,000",Dell PC Computers Core 2 DUO and Quad Core
https://www.olx.com.pk/item/hp-pavillion-500mt-b-e8500-core-2-duo-IDUX3EZ.html,"Rs 5,000",Hp Pavillion 500mt b e8500 core 2 duo
https://www.olx.com.pk/item/ugee-m1000l-4000-lpi-smart-digital-tablet-graphics-drawing-tab-IDW3X7M.html,"Rs 8,500",UGEE M1000L 4000 LPI Smart Digital Tablet Graphics Drawing Tab
https://www.olx.com.pk/item/usb-fan-for-ipad-and-laptops-IDWaY5y.html,Rs 200,USB Fan for Ipad and Laptops
